surgery,age,hospital_number,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,surgical_lesion,lesion_1,cp_data,outcome
0,1,529663,38.0,42.0,12.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,5.5,1.0,,37.0,7.2,0.0,1.3,0,0,1,0.0
1,1,534787,38.0,36.0,16.0,3.0,0.0,0.0,0.0,5.0,3.0,2.0,2.0,1.0,2.0,2.0,,37.0,75.0,0.0,1.0,0,3111,0,1.0
1,1,528931,37.8,96.0,20.0,3.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,64.0,5.8,1.0,3.3,1,2205,0,2.0
1,1,534579,37.2,52.0,16.0,2.0,,1.0,0.0,,0.0,2.0,1.0,1.0,2.0,,1.0,42.0,71.0,2.0,1.0,1,2208,0,1.0
1,1,535176,37.7,88.0,16.0,3.0,2.0,2.0,1.0,5.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,45.0,68.0,1.0,2.0,0,2205,1,1.0
1,1,534293,38.3,60.0,30.0,3.0,2.0,2.0,1.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,50.0,75.0,1.0,2.0,1,2208,0,1.0
1,1,534784,38.5,72.0,30.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,44.0,74.0,2.0,1.0,1,2208,0,0.0
1,1,535292,38.5,84.0,30.0,1.0,0.0,3.0,0.0,2.0,2.0,2.0,0.0,2.0,4.5,0.0,1.0,44.0,66.0,1.0,2.6,1,2208,1,0.0
1,1,528890,38.5,48.0,16.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,4.4,2.0,1.0,48.0,6.6,2.0,1.6,1,3111,0,0.0
1,1,529461,40.3,114.0,36.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,7.0,,0.0,57.0,4.5,1.0,4.5,1,3205,1,2.0
0,1,5287179,37.6,60.0,20.0,3.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,,73.0,11.0,0.0,3.4,0,400,1,2.0
0,1,529888,38.2,84.0,36.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,47.0,7.5,1.0,4.3,0,31110,0,2.0
1,1,529796,39.3,129.0,8.0,3.0,2.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,7.0,,1.0,57.0,8.5,1.0,4.5,1,2124,1,0.0
0,1,530693,37.0,72.0,96.0,3.0,2.0,4.0,0.0,5.0,2.0,3.0,0.0,1.0,4.0,0.0,0.0,47.0,7.5,0.0,4.9,1,1400,1,2.0
1,1,529475,37.7,96.0,30.0,3.0,2.0,2.0,0.0,4.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,66.0,7.5,1.0,3.4,1,4205,1,2.0
1,1,534145,38.2,120.0,48.0,0.0,2.0,1.0,0.0,,2.0,2.0,1.0,0.0,2.0,,0.0,57.0,65.0,1.0,2.0,1,3205,0,1.0
0,1,528729,38.9,48.0,16.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,7.5,2.0,3.0,49.0,7.0,2.0,8.0,0,3111,1,0.0
1,1,529399,39.4,114.0,36.0,3.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,57.0,8.1,1.0,2.0,1,2208,0,0.0
1,1,528178,38.0,66.0,12.0,3.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,31.5,6.2,0.0,1.5,1,2208,1,0.0
1,1,534626,38.4,120.0,24.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,50.0,7.0,0.0,2.0,1,2209,1,0.0
1,1,529172,37.8,84.0,20.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,5.3,1.0,1.0,73.0,10.2,0.0,2.6,1,2206,1,1.0
0,1,530251,38.1,104.0,35.0,0.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,75.0,5.5,1.0,4.6,1,3207,0,2.0
0,1,529340,38.0,48.0,20.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,5.0,2.0,,40.0,6.5,2.0,1.5,0,9400,1,0.0
0,1,534115,38.6,40.0,16.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,36.0,61.0,2.0,2.0,0,0,1,0.0
0,1,529424,38.5,54.0,24.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,2.0,3.0,49.0,7.0,2.0,3.6,0,3111,1,0.0
1,1,529172,38.7,108.0,42.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,7.0,2.0,2.0,45.0,7.2,0.0,2.7,1,31110,1,0.0
0,1,530670,36.6,96.0,28.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,5.5,0.0,1.0,33.0,6.6,1.0,6.6,1,1400,1,2.0
0,1,527829,38.3,52.0,18.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,48.0,7.2,0.0,3.2,0,5111,1,0.0
0,1,528653,37.8,48.0,16.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,5.5,,3.0,44.0,7.5,2.0,1.0,0,3111,1,0.0
0,1,528812,38.5,40.0,9.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,7.0,1.0,0.0,48.0,7.6,2.0,2.6,0,3111,1,0.0
1,1,529272,38.9,60.0,30.0,3.0,2.0,4.0,0.0,2.0,2.0,2.0,0.0,1.0,6.5,0.0,1.0,47.0,6.5,0.0,2.7,1,2300,0,1.0
1,1,530001,38.1,108.0,32.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,7.5,0.0,1.0,75.0,8.3,2.0,7.0,1,2209,0,1.0
0,1,528800,37.6,48.0,20.0,3.0,,2.0,0.0,1.0,0.0,1.0,0.0,0.0,4.5,2.0,,45.0,7.5,0.0,2.3,0,400,1,0.0
1,1,528548,37.1,52.0,12.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,50.0,7.0,1.0,3.6,1,2124,1,0.0
1,1,529667,39.5,92.0,24.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,67.0,7.0,2.0,3.6,1,7111,0,2.0
1,1,528890,38.1,75.0,18.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,7.0,0.0,,52.0,6.8,1.0,4.3,1,7209,0,2.0
1,1,527463,38.5,129.0,14.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,5.0,,1.0,57.0,8.9,,6.6,1,2208,0,0.0
1,1,534293,38.5,60.0,20.0,2.0,0.0,3.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,50.0,81.0,0.0,2.0,1,3111,0,0.0
1,1,530381,38.5,86.0,24.0,3.0,2.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,4.4,2.0,0.0,45.0,7.5,0.0,3.9,1,3209,1,2.0
1,1,528548,37.8,96.0,30.0,3.0,2.0,1.0,1.0,5.0,2.0,2.0,0.0,2.0,4.5,0.0,0.0,45.0,7.5,2.0,3.7,1,4205,1,2.0
1,1,528570,38.1,66.0,12.0,3.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,44.0,6.0,0.0,3.6,1,3111,1,2.0
1,1,528183,38.3,45.0,12.0,3.0,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,6.5,1.0,1.0,39.0,7.0,0.0,1.5,1,2112,0,0.0
1,1,530242,37.3,96.0,30.0,3.0,2.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,57.0,4.5,1.0,4.1,1,2205,1,2.0
1,1,535292,38.5,129.0,30.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,,,57.0,66.0,1.0,2.0,1,2206,0,0.0
1,1,533968,37.8,60.0,16.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,52.0,75.0,1.0,2.0,1,3205,0,1.0
0,1,529183,37.5,40.0,16.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,,1.0,5.0,1.0,,40.0,7.5,0.0,1.3,0,0,1,0.0
1,1,528134,38.2,104.0,36.0,0.0,2.0,2.0,1.0,4.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,37.0,6.5,1.0,2.0,1,7400,1,2.0
1,1,5275212,38.0,96.0,28.0,3.0,2.0,2.0,0.0,5.0,2.0,2.0,0.0,2.0,4.5,0.0,1.0,69.0,8.1,1.0,4.5,1,2205,0,2.0
0,1,534293,38.5,68.0,20.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,,50.0,75.0,1.0,2.0,0,0,0,0.0
1,1,529888,37.5,60.0,24.0,3.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,57.0,8.1,1.0,4.5,1,2208,1,1.0
1,1,530001,38.6,60.0,30.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,43.0,6.0,0.0,3.6,1,2209,1,2.0
1,1,534115,38.2,88.0,20.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,34.0,68.0,2.0,1.0,1,2208,0,0.0
0,1,529135,38.6,44.0,12.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,39.0,6.5,2.0,5.0,0,5205,1,0.0
0,1,527365,38.0,44.0,24.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,7.0,2.0,,41.0,6.1,2.0,5.3,0,3111,0,0.0
1,0,527524,38.3,80.0,30.0,3.0,2.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,7.0,1.0,,37.0,6.5,1.0,3.6,1,2208,0,2.0
1,1,529373,38.3,48.0,28.0,,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,5.3,0.0,2.0,39.0,6.6,0.0,3.3,1,4205,1,0.0
1,1,530693,38.7,52.0,51.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,33.0,7.0,,1.0,1,2208,0,2.0
1,1,5299603,39.3,60.0,20.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,30.0,6.5,2.0,3.0,1,31110,0,0.0
1,1,528151,39.5,84.0,36.0,,2.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,5.0,0.0,1.0,37.0,6.5,1.0,6.0,1,4124,1,0.0
1,1,527544,37.6,114.0,48.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,57.0,8.0,2.0,2.0,1,2112,0,2.0
1,1,527365,38.0,98.0,36.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,4.4,0.0,1.0,69.0,7.8,1.0,4.4,1,2209,1,0.0
1,1,5275212,38.7,100.0,12.0,3.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,52.0,72.0,1.0,3.3,1,2205,0,1.0
1,1,530242,37.2,108.0,12.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,52.0,8.6,1.0,7.4,1,2207,0,1.0
0,1,5290482,37.6,48.0,20.0,2.0,0.0,4.0,1.0,1.0,3.0,0.0,,1.0,6.2,2.0,,48.0,8.0,,5.2,0,5206,1,1.0
0,1,529461,40.3,114.0,36.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,7.0,2.0,0.0,57.0,8.1,1.0,4.5,1,7400,1,1.0
1,1,528904,38.0,110.0,28.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,4.3,0.0,0.0,50.0,7.5,0.0,1.0,1,31110,1,1.0
0,1,527883,38.3,52.0,18.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,5.0,0.0,1.0,37.0,7.6,2.0,5.3,1,31110,1,0.0
1,1,528548,37.9,68.0,20.0,2.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,44.0,6.0,0.0,3.6,1,2124,1,0.0
0,1,5291329,38.4,56.0,24.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,,1.0,5.5,1.0,,49.0,6.5,2.0,5.0,0,0,1,0.0
1,1,533736,38.0,120.0,80.0,3.0,2.0,5.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,68.0,80.0,1.0,2.0,0,2209,0,1.0
1,1,529663,38.4,86.0,24.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,0.0,1.0,47.0,6.3,1.0,3.6,1,7111,0,2.0
1,1,533928,39.7,100.0,24.0,3.0,2.0,2.0,0.0,,0.0,3.0,1.0,1.0,2.0,,0.0,52.0,75.0,0.0,2.0,1,2205,0,1.0
1,1,530366,37.2,36.0,32.0,3.0,2.0,4.0,0.0,1.0,2.0,2.0,0.0,2.0,4.0,2.0,0.0,50.0,5.9,0.0,2.6,1,2208,1,2.0
1,1,530693,38.2,84.0,36.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,5.0,0.0,1.0,57.0,7.5,1.0,2.0,1,2205,0,2.0
1,1,529663,39.1,88.0,50.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,5.4,0.0,,51.0,8.4,0.0,2.6,0,2208,1,0.0
1,1,529840,38.0,164.0,36.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,5.5,0.0,1.0,64.0,8.6,2.0,3.3,1,4205,0,2.0
1,1,5299603,38.3,60.0,16.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,30.0,6.0,2.0,3.0,1,31110,0,0.0
0,1,534519,37.1,84.0,30.0,3.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,75.0,81.0,0.0,1.0,1,1400,0,1.0
1,0,533886,38.0,104.0,70.0,3.0,2.0,4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,,47.0,54.0,1.0,2.0,1,2205,0,0.0
1,1,529667,39.3,114.0,36.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,7.0,,1.0,57.0,8.1,1.0,2.0,1,2113,0,0.0
1,1,528469,39.2,100.0,50.0,3.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,60.0,8.1,0.0,3.6,1,2208,1,0.0
1,1,534293,38.2,130.0,16.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,,,66.0,82.0,0.0,2.0,0,2209,0,1.0
1,1,529475,38.4,52.0,30.0,2.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,4.0,,3.0,37.0,6.6,0.0,5.0,1,3111,1,0.0
1,1,530242,38.0,108.0,12.0,3.0,2.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,47.0,6.3,1.0,3.2,1,2207,0,0.0
1,1,528183,38.1,52.0,68.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,5.3,0.0,1.0,43.0,7.5,0.0,1.6,1,2112,1,0.0
1,1,534073,37.8,52.0,48.0,2.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,7.0,1.0,1.0,48.0,53.0,1.0,2.6,1,2205,0,0.0
1,1,5278331,36.7,84.0,30.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,,1.0,4.5,0.0,0.0,40.0,7.8,1.0,2.6,1,3205,1,2.0
0,1,528630,36.1,78.0,24.0,3.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,1.0,6.0,0.0,1.0,49.0,8.1,1.0,4.1,1,4205,1,2.0
0,1,533692,37.8,88.0,28.0,3.0,2.0,,0.0,5.0,0.0,,1.0,1.0,1.0,0.0,,33.0,64.0,0.0,2.0,1,3205,0,1.0
1,1,529461,39.1,164.0,48.0,3.0,2.0,5.0,1.0,4.0,2.0,2.0,0.0,2.0,6.5,,1.0,65.0,7.8,1.0,4.5,1,2205,0,2.0
1,1,534115,38.2,60.0,36.0,2.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,42.0,72.0,0.0,1.0,1,2208,0,0.0
0,1,535196,38.2,129.0,48.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,,0.0,57.0,66.0,1.0,2.0,1,3205,0,1.0
0,1,528469,37.1,88.0,24.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,4.4,0.0,0.0,60.0,7.5,1.0,2.6,1,3205,1,2.0
1,1,5290409,39.1,84.0,36.0,,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,7.0,0.0,1.0,40.0,7.5,1.0,5.3,1,2208,1,2.0
1,1,534925,38.7,120.0,48.0,3.0,2.0,4.0,0.0,,2.0,1.0,1.0,1.0,2.0,,,56.0,64.0,,2.0,0,1400,0,1.0
1,1,529667,40.3,114.0,36.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,7.0,0.0,1.0,57.0,7.5,1.0,4.5,1,2305,0,0.0
1,1,5282839,39.4,114.0,60.0,3.0,2.0,4.0,1.0,1.0,0.0,3.0,1.0,0.0,7.0,1.0,1.0,57.0,8.6,0.0,3.9,0,2208,1,2.0
1,1,530002,39.0,100.0,51.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,,1.0,2.0,0.0,1.0,59.0,8.2,0.0,2.6,1,2113,0,0.0
1,1,529461,38.1,108.0,36.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0,7.0,0.0,0.0,51.0,11.0,1.0,4.5,1,7111,1,2.0
1,1,529685,37.3,30.0,68.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,6.5,,1.0,36.0,5.9,1.0,4.1,1,2208,1,0.0
1,1,533836,38.5,88.0,48.0,3.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,42.0,67.0,0.0,2.6,0,2205,1,0.0
1,1,529386,37.9,80.0,16.0,2.0,2.0,2.0,0.0,4.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,55.0,50.0,1.0,2.0,1,2205,1,0.0
1,1,5291409,38.7,164.0,18.0,2.0,0.0,3.0,0.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,0.0,49.0,8.0,0.0,8.0,1,9400,1,0.0
0,1,528019,37.9,48.0,16.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,4.3,1.0,2.0,36.0,6.5,0.0,2.6,0,0,1,0.0
1,0,533885,38.1,48.0,14.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,33.0,65.0,0.0,2.0,1,3111,1,0.0
1,1,528570,38.1,72.0,60.0,3.0,2.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,44.0,6.0,0.0,3.4,1,2209,1,2.0
1,1,529388,39.3,88.0,28.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,4.5,2.0,2.0,45.0,7.2,1.0,3.4,1,2208,1,2.0
1,0,529135,39.3,66.0,12.0,3.0,0.0,3.0,0.0,5.0,3.0,1.0,0.0,0.0,3.0,3.0,,58.0,7.0,2.0,2.4,1,7111,0,0.0
1,1,534556,37.1,84.0,40.0,3.0,2.0,5.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,75.0,81.0,0.0,2.0,1,2208,0,1.0
1,1,530401,37.9,68.0,20.0,,0.0,3.0,0.0,1.0,0.0,1.0,,,5.0,1.0,0.0,45.0,4.0,1.0,2.8,1,5400,1,2.0
0,1,528996,38.6,54.0,12.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,5.0,1.0,,49.0,8.1,2.0,5.0,0,0,1,0.0
1,1,527702,37.3,75.0,30.0,0.0,2.0,2.0,1.0,5.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,48.0,7.2,1.0,3.2,1,2208,0,2.0
0,1,534478,38.1,52.0,16.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,46.0,51.0,2.0,1.0,1,2209,0,1.0
1,1,528214,39.1,112.0,30.0,3.0,2.0,2.0,1.0,5.0,0.0,1.0,0.0,1.0,4.5,0.0,1.0,57.0,7.5,1.0,4.0,1,2206,0,2.0
0,1,528702,38.1,112.0,12.0,3.0,2.0,4.0,0.0,5.0,2.0,2.0,0.0,0.0,4.5,0.0,1.0,54.0,7.6,0.0,3.9,1,2112,1,2.0
1,1,534857,38.2,52.0,32.0,3.0,2.0,4.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,50.0,75.0,1.0,2.0,1,2209,0,0.0
1,1,5279822,36.1,100.0,30.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,0.0,45.0,9.1,1.0,4.9,1,3205,1,2.0
1,1,533902,38.0,88.0,24.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,5.0,0.0,1.0,46.0,75.0,2.0,2.0,1,31110,1,1.0
1,1,529840,37.5,64.0,48.0,3.0,2.0,5.0,1.0,4.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,44.0,4.6,1.0,7.4,1,3025,1,2.0
1,1,535158,38.0,120.0,60.0,0.0,2.0,4.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,,1.0,68.0,75.0,0.0,1.0,1,2208,1,1.0
1,1,526802,38.1,44.0,18.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,39.0,7.5,0.0,2.2,0,3111,1,0.0
1,1,533692,37.6,88.0,20.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,,1.0,0.0,,33.0,66.0,0.0,2.0,1,2208,0,1.0
1,1,528743,38.0,66.0,24.0,3.0,2.0,2.0,0.0,5.0,2.0,0.0,1.0,0.0,4.5,0.0,,44.0,6.4,1.0,2.6,1,2205,1,2.0
1,1,528548,39.6,66.0,12.0,3.0,2.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,44.0,6.0,0.0,3.6,1,2124,1,0.0
1,1,535043,38.5,100.0,51.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,,1.0,66.0,13.0,1.0,2.0,1,2208,0,0.0
1,1,534403,37.4,60.0,30.0,3.0,2.0,2.0,1.0,5.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,66.0,69.0,0.0,1.0,1,3111,0,0.0
1,1,528461,38.0,66.0,12.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,31.5,6.0,0.0,1.6,1,2205,1,0.0
1,1,528743,37.1,75.0,36.0,,0.0,5.0,1.0,5.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,48.0,7.4,1.0,3.2,1,12208,1,2.0
1,1,528469,38.0,136.0,24.0,3.0,2.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,43.0,7.5,0.0,3.6,1,2209,1,2.0
0,1,5297379,37.7,60.0,20.0,2.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,7.0,2.0,1.0,47.0,8.3,2.0,3.4,0,2208,0,0.0
1,1,530612,36.5,100.0,24.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,52.0,6.0,1.0,3.4,1,2208,1,0.0
0,1,529642,38.2,44.0,36.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,4.5,1.0,,44.0,7.0,0.0,4.1,0,0,1,0.0
1,1,530478,37.3,88.0,24.0,3.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,5.3,0.0,1.0,45.0,8.0,1.0,4.1,1,2209,1,2.0
1,1,534478,39.2,88.0,51.0,3.0,2.0,1.0,0.0,5.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,43.0,51.0,2.0,2.0,0,2113,0,0.0
1,1,528890,38.2,80.0,44.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,7.0,2.0,2.0,54.0,4.7,1.0,3.6,1,7111,1,2.0
0,1,530381,38.0,104.0,40.0,3.0,2.0,4.0,1.0,5.0,0.0,3.0,2.0,2.0,3.0,,0.0,73.0,10.2,2.0,3.6,1,41110,1,1.0
1,1,534519,37.1,84.0,40.0,3.0,0.0,5.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,75.0,81.0,2.0,2.0,0,1400,0,1.0
1,1,527524,36.8,108.0,24.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,66.0,7.5,1.0,2.6,1,2208,0,2.0
1,1,530693,37.8,48.0,18.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,,2.0,4.5,1.0,2.0,46.0,5.7,0.0,10.1,0,31110,1,1.0
1,1,528904,37.5,72.0,60.0,,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,1.0,48.0,8.0,1.0,2.3,1,2207,0,1.0
0,1,528247,38.6,54.0,20.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,5.0,,3.0,49.0,7.0,0.0,5.0,0,3111,1,0.0
0,1,529160,37.5,44.0,20.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,4.0,2.0,3.0,45.0,8.1,2.0,5.0,0,3111,1,0.0
0,1,529461,38.6,54.0,36.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,57.0,8.2,1.0,7.4,0,7400,1,1.0
1,1,534157,38.9,60.0,40.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,36.0,74.0,0.0,2.0,1,400,0,0.0
1,1,535292,38.3,48.0,12.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,41.0,66.0,,2.0,1,2208,0,0.0
0,1,529399,38.1,54.0,24.0,2.0,,4.0,1.0,2.0,1.0,2.0,0.0,1.0,4.0,3.0,3.0,36.0,5.7,2.0,3.9,1,3111,1,0.0
1,1,5291329,38.0,80.0,44.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,7.0,1.0,2.0,39.0,6.3,0.0,4.1,1,7111,1,0.0
0,1,527463,39.5,108.0,36.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0,,1.0,5.0,0.0,0.0,53.0,8.0,1.0,3.9,1,1124,1,0.0
0,1,529667,38.6,44.0,12.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,5.5,2.0,0.0,37.0,7.5,2.0,2.0,0,3111,1,0.0
